Session_ID,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Canal_Origen,Cupon_Aplicado,Nivel_Fidelidad,Gasto_Historico_USD
SESS_007265,1,71.6,0,0.0,7,286.7,0.0,0.008333333,0.0,0.0,Aug,1,1,7,3,New_Visitor,False,False,Email_Marketing,False,Bronze,38.5
SESS_007266,0,0.0,0,0.0,7,71.6,0.028571429,0.071428571,0.0,0.0,Nov,1,1,9,4,Returning_Visitor,False,False,Organico,False,Silver,139.31
SESS_007267,10,236.75,3,0.0,26,1494.053333,0.021212121,0.028542569,0.0,0.0,Nov,3,2,1,20,Returning_Visitor,False,False,Google_Ads,False,Bronze,187.11
SESS_007268,1,19.2,0,0.0,22,443.8333333,0.0,0.002380952,0.0,0.0,Nov,1,1,2,3,Returning_Visitor,False,False,Email_Marketing,False,Silver,98.51
SESS_007269,4,34.4,0,0.0,12,189.4333333,0.0,0.014285714,0.0,0.0,Sep,2,10,4,4,New_Visitor,False,False,Influencer,True,Bronze,3.59
SESS_007270,0,0.0,0,0.0,22,817.9590698,0.041666667500000004,0.079518398,0.0,0.0,Sep,3,2,3,1,Returning_Visitor,True,False,Google_Ads,False,Bronze,3.78
SESS_007271,1,54.4,6,0.0,21,838.15,0.0,0.0,0.0,0.0,Nov,2,2,3,2,New_Visitor,True,False,Redes_Sociales,False,Platinum,185.5
SESS_007272,1,0.0,3,0.0,125,3403.3869049999994,0.022076923,0.039945665,0.0,0.0,Jul,1,1,1,3,Returning_Visitor,False,True,Influencer,False,Bronze,57.31
SESS_007273,1,13.0,0,0.0,28,611.94,0.0,0.006896552,0.0,0.0,Sep,3,2,1,1,Returning_Visitor,False,False,Organico,False,Bronze,10.28
SESS_007274,0,0.0,0,0.0,2,0.0,0.041666667500000004,0.0999770705,0.0,0.0,Aug,1,2,8,1,New_Visitor,False,False,Organico,False,Bronze,126.94
SESS_007275,2,126.3333333,0,0.0,11,401.0133333,0.0,0.022222222,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,True,True,Email_Marketing,False,Bronze,317.76
SESS_007276,13,236.75,2,0.0,97,2865.817778,0.009345794,0.024205607,0.0,0.0,Oct,2,6,1,1,Returning_Visitor,False,False,Redes_Sociales,False,Silver,198.85
SESS_007277,9,236.75,2,0.0,31,1157.444833,0.005698006,0.02881889,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,True,False,Google_Ads,True,Platinum,114.69
SESS_007278,3,44.22857143,0,0.0,13,311.79,0.0,0.002666667,0.0,0.0,June,2,2,1,5,New_Visitor,False,True,Email_Marketing,False,Gold,30.87
SESS_007279,0,0.0,0,0.0,7,238.9333333,0.0,0.014285714,0.0,0.0,Sep,2,2,4,2,Returning_Visitor,False,False,Email_Marketing,False,Silver,59.67
SESS_007280,3,105.2,0,0.0,25,830.9366667,0.007142857,0.004285714,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False,Email_Marketing,False,Silver,7.86
SESS_007281,0,0.0,0,0.0,1,27.2,0.0,0.0,0.0,0.0,Nov,2,2,4,20,Returning_Visitor,False,True,Email_Marketing,False,Bronze,124.19
SESS_007282,1,0.0,0,0.0,28,2195.580952,0.0,0.021428571,0.0,0.0,Oct,1,1,3,2,Returning_Visitor,False,True,Organico,False,Gold,31.72
SESS_007283,2,17.0,0,0.0,32,2026.2,0.0,0.029411765,0.0,0.0,Oct,2,2,3,1,Returning_Visitor,False,False,Organico,False,Silver,173.73
SESS_007284,2,66.4,3,0.0,138,3403.3869049999994,0.002857143,0.010238095,0.0,0.0,Nov,2,2,9,13,Returning_Visitor,False,False,Organico,True,Bronze,150.02
SESS_007285,8,236.75,5,0.0,25,1220.175,0.02,0.040444444,0.0,0.0,Aug,3,2,3,2,Returning_Visitor,True,False,Influencer,False,Platinum,297.83
SESS_007286,3,63.0,0,0.0,2,14.6,0.0,0.016666667,0.0,0.0,Oct,1,1,1,2,New_Visitor,False,False,Influencer,False,Silver,263.0
SESS_007287,6,93.9,0,0.0,19,323.3740476,0.024242424,0.032223645,0.0,0.0,Sep,2,2,3,1,Returning_Visitor,True,False,Redes_Sociales,False,Bronze,0.27
SESS_007288,2,79.6,0,0.0,24,433.36,0.008333333,0.009722222,0.0,0.0,Aug,2,2,1,1,Returning_Visitor,False,False,Organico,False,Silver,598.06
SESS_007289,1,159.2,0,0.0,21,526.5,0.0,0.009090909,0.0,0.0,Aug,3,2,1,1,Returning_Visitor,True,False,Email_Marketing,False,Bronze,76.41
SESS_007290,2,34.4,0,0.0,18,379.6166667,0.035,0.059166667,0.0,0.0,Jul,2,2,6,1,Returning_Visitor,False,False,Organico,False,Bronze,339.35
SESS_007291,16,236.75,1,0.0,109,2110.422354,0.005177873,0.014936612,0.0,0.0,Aug,2,2,7,1,Returning_Visitor,False,False,Google_Ads,False,Bronze,257.1
SESS_007292,3,49.75,0,0.0,20,547.4007937,0.0,0.011688312,0.0,0.0,Nov,3,2,5,2,Returning_Visitor,False,True,Organico,True,Silver,44.63
SESS_007293,0,0.0,3,0.0,21,330.0,0.041666667500000004,0.091304348,0.0,0.0,June,2,2,4,13,Returning_Visitor,False,False,Redes_Sociales,False,Bronze,195.82
SESS_007294,2,19.6,0,0.0,22,1089.5,0.0,0.026086957,0.0,0.0,Oct,2,5,1,3,Returning_Visitor,False,False,Organico,False,Bronze,208.34
SESS_007295,4,54.8,0,0.0,3,20.25714286,0.0,0.028571429,0.0,0.0,Aug,1,1,3,2,Returning_Visitor,False,False,Email_Marketing,False,Bronze,309.23
SESS_007296,8,92.93333333,0,0.0,78,2063.642844,0.007407407,0.011934156,0.0,0.0,Sep,3,2,6,13,Returning_Visitor,False,False,Influencer,False,Bronze,149.48
SESS_007297,4,236.75,0,0.0,13,175.7666667,0.04,0.053333333,0.0,0.0,Sep,3,2,1,1,Returning_Visitor,False,False,Email_Marketing,True,Silver,53.99
SESS_007298,12,236.75,7,0.0,71,1683.744444,0.004878049,0.016666667,0.0,0.0,Oct,2,10,1,4,Returning_Visitor,False,False,Organico,False,Bronze,230.92
SESS_007299,0,0.0,0,0.0,1,0.0,0.0,0.0999770705,0.0,0.0,Jul,1,1,4,4,Returning_Visitor,False,False,Influencer,False,Bronze,20.44
SESS_007300,0,0.0,0,0.0,41,3403.3869049999994,0.009756098,0.014634146,0.0,0.0,Aug,2,2,7,2,Returning_Visitor,False,True,Email_Marketing,False,Bronze,39.6
SESS_007301,9,236.75,4,0.0,94,3403.3869049999994,0.0,0.007335491,0.0,0.0,June,2,2,5,2,New_Visitor,False,False,Google_Ads,False,Bronze,314.63
SESS_007302,2,56.4,0,0.0,45,3166.333333,0.0,0.004891304,0.0,0.0,Aug,2,2,2,1,Returning_Visitor,True,False,Email_Marketing,False,Bronze,126.29
SESS_007303,6,90.1,0,0.0,35,643.05,0.0,0.015789474,0.0,0.0,Oct,1,1,3,4,Returning_Visitor,True,False,Redes_Sociales,False,Gold,15.37
SESS_007304,4,62.9,5,0.0,4,128.5,0.0,0.018181818,0.0,0.0,Sep,2,2,1,5,New_Visitor,False,False,Google_Ads,False,Bronze,51.52
SESS_007305,14,128.8095238,2,0.0,37,1584.770476,0.009302326,0.029296378,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,False,Google_Ads,False,Bronze,31.02
SESS_007306,10,148.9,0,0.0,25,692.22,0.038709677,0.039354839,0.0,0.0,Oct,1,1,7,1,Returning_Visitor,True,False,Google_Ads,False,Bronze,55.88
SESS_007307,2,94.6,1,0.0,42,1157.783333,0.0,0.032222222,0.0,0.0,Oct,2,4,1,1,Returning_Visitor,True,False,Organico,False,Silver,409.46
SESS_007308,6,90.6,0,0.0,10,384.8,0.0,0.015384615,0.0,0.0,Aug,1,2,3,2,New_Visitor,True,False,Redes_Sociales,False,Bronze,220.97
SESS_007309,4,71.2,0,0.0,6,178.8,0.0,0.014814815,0.0,0.0,Aug,1,1,1,5,New_Visitor,False,False,Organico,False,Silver,230.3
SESS_007310,4,45.7,1,0.0,13,94.6,0.041666667,0.070670996,0.0,0.0,Jul,3,2,2,4,Returning_Visitor,False,True,Google_Ads,False,Silver,5.99
SESS_007311,8,164.4666667,0,0.0,3,26.7,0.022222222,0.044444444,0.0,0.0,Oct,3,2,4,4,New_Visitor,True,False,Google_Ads,False,Bronze,307.29
SESS_007312,9,236.75,0,0.0,49,2268.900677,0.0,0.017407407,0.0,0.0,Aug,1,2,9,2,Returning_Visitor,False,False,Organico,True,Bronze,73.31
SESS_007313,3,66.4,0,0.0,16,516.4785714,0.022222222,0.035555556,0.0,0.0,Sep,3,2,3,5,Returning_Visitor,False,False,Google_Ads,True,Platinum,162.38
SESS_007314,7,194.4,0,0.0,5,46.2,0.0125,0.0375,0.0,0.0,Jul,2,2,4,5,New_Visitor,False,False,Email_Marketing,False,Bronze,270.63
SESS_007315,0,0.0,0,0.0,8,257.4,0.0,0.028571429,0.0,0.0,Jul,2,2,1,1,Returning_Visitor,True,False,Google_Ads,False,Silver,109.14
SESS_007316,3,236.75,4,0.0,18,1716.373333,0.008333333,0.016666667,0.0,0.0,Jul,2,5,6,1,Returning_Visitor,False,False,Organico,True,Silver,75.25
SESS_007317,1,12.0,0,0.0,22,380.8066667,0.019047619,0.013333333,0.0,0.0,Jul,1,2,3,2,Returning_Visitor,False,False,Redes_Sociales,False,Bronze,68.45
SESS_007318,0,0.0,0,0.0,30,1737.016667,0.034482759,0.048357964,0.0,0.0,June,3,2,4,3,Returning_Visitor,True,False,Influencer,True,Silver,150.56
SESS_007319,2,34.2,0,0.0,32,929.91,0.006060606,0.026262626,0.0,0.0,Aug,1,1,3,3,Returning_Visitor,False,False,Google_Ads,False,Bronze,266.6
SESS_007320,0,0.0,0,0.0,5,158.6,0.0,0.013333333,0.0,0.0,Jul,1,1,4,4,Returning_Visitor,False,False,Google_Ads,False,Bronze,248.67
SESS_007321,4,51.2,0,0.0,11,1297.25,0.014285714,0.054761905,0.0,0.0,Oct,2,2,2,4,Returning_Visitor,False,False,Organico,False,Silver,41.42
SESS_007322,14,181.0733333,3,0.0,18,450.5066667,0.0,0.011111111,0.0,0.0,Oct,2,2,1,3,Returning_Visitor,True,False,Organico,True,Gold,284.91
SESS_007323,0,0.0,0,0.0,2,0.0,0.041666667500000004,0.0999770705,0.0,0.0,Jul,3,2,1,1,Returning_Visitor,False,False,Google_Ads,False,Bronze,81.97
SESS_007324,7,169.35,2,0.0,29,1612.983333,0.005882353,0.013697479,0.0,0.0,Nov,2,2,8,2,Returning_Visitor,False,False,Influencer,False,Silver,47.21
SESS_007325,5,175.1,0,0.0,26,615.5595238,0.0,0.002083333,0.0,0.0,Sep,1,1,1,3,New_Visitor,True,True,Email_Marketing,False,Bronze,232.99
SESS_007326,4,52.5,0,0.0,12,234.4,0.0,0.013333333,0.0,0.0,Oct,2,2,1,2,New_Visitor,False,False,Google_Ads,False,Silver,17.21
SESS_007327,5,236.75,0,0.0,8,312.3333333,0.0,0.01,0.0,0.0,Nov,1,1,9,4,Returning_Visitor,False,False,Influencer,False,Bronze,147.83
SESS_007328,11,236.75,4,0.0,150,3403.3869049999994,0.005345912,0.015283019,0.0,0.0,June,2,2,5,2,Returning_Visitor,False,False,Google_Ads,False,Bronze,482.79
SESS_007329,1,5.0,0,0.0,15,228.8,0.01875,0.06875,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False,Organico,False,Platinum,199.59
SESS_007330,8,107.7,0,0.0,8,135.0666667,0.0,0.005128205,0.0,0.0,June,2,2,1,5,New_Visitor,False,False,Google_Ads,False,Silver,449.43
SESS_007331,8,236.75,0,0.0,84,2759.135058,0.005681818,0.02926548,0.0,0.0,June,1,1,2,2,Returning_Visitor,False,False,Organico,False,Bronze,102.72
SESS_007332,1,6.0,0,0.0,10,506.4,0.0,0.02,0.0,0.0,Sep,1,1,3,5,New_Visitor,True,False,Redes_Sociales,False,Platinum,35.72
SESS_007333,6,93.3,0,0.0,70,2678.055238,0.0,0.005868545,0.0,0.0,Jul,2,2,1,2,Returning_Visitor,True,False,Google_Ads,False,Bronze,355.94
SESS_007334,0,0.0,0,0.0,15,337.0,0.02,0.032222222,0.0,0.0,Jul,1,8,1,1,Returning_Visitor,False,False,Email_Marketing,True,Silver,339.0
SESS_007335,3,236.75,0,0.0,63,1108.369762,0.0,0.002786596,0.0,0.0,Aug,2,10,1,2,Returning_Visitor,False,True,Google_Ads,False,Silver,9.27
SESS_007336,5,73.8,0,0.0,5,82.5,0.0,0.028571429,0.0,0.0,Aug,2,5,6,5,New_Visitor,False,False,Influencer,True,Gold,262.48
SESS_007337,6,161.52,0,0.0,14,295.6974359,0.0,0.026315789,0.0,0.0,Nov,3,2,8,2,Returning_Visitor,False,False,Email_Marketing,False,Bronze,1.73
SESS_007338,15,236.75,1,0.0,130,3403.3869049999994,0.001459854,0.008515815,0.0,0.0,Nov,2,4,8,2,Returning_Visitor,False,False,Google_Ads,False,Silver,7.93
SESS_007339,4,83.6,0,0.0,42,3333.076068,0.011627907,0.027506986,0.0,0.0,Aug,1,2,1,2,Returning_Visitor,False,False,Organico,False,Silver,68.34
SESS_007340,0,0.0,0,0.0,12,749.8,0.0,0.015384615,0.0,0.0,Jul,2,2,1,4,New_Visitor,False,True,Influencer,True,Bronze,16.44
SESS_007341,0,0.0,0,0.0,75,2532.960656,0.004266667,0.030748538,0.0,0.0,Aug,1,6,1,1,Returning_Visitor,False,False,Google_Ads,False,Gold,151.49
SESS_007342,1,55.4,0,0.0,28,630.6466667,0.0,0.016666667,0.0,0.0,Sep,2,4,7,4,Returning_Visitor,True,True,Organico,False,Bronze,121.49
SESS_007343,0,0.0,0,0.0,4,0.0,0.041666667500000004,0.0999770705,0.0,0.0,Jul,3,2,1,13,Returning_Visitor,False,False,Redes_Sociales,False,Bronze,233.08
SESS_007344,1,17.6,0,0.0,12,1192.866667,0.0,0.019230769,0.0,0.0,Sep,2,2,1,3,Returning_Visitor,False,False,Organico,False,Silver,232.32
SESS_007345,6,81.12,0,0.0,26,2134.103333,0.0,0.014583333,0.0,0.0,Jul,2,2,1,6,Returning_Visitor,False,False,Google_Ads,True,Bronze,294.53
SESS_007346,1,139.0,3,0.0,137,3403.3869049999994,0.00177305,0.011631206,0.0,0.0,Oct,2,2,4,2,Returning_Visitor,False,True,Google_Ads,False,Gold,108.96
SESS_007347,2,50.4,0,0.0,14,497.8,0.011458333,0.018333333,0.0,0.0,Sep,3,6,1,2,Returning_Visitor,False,False,Google_Ads,True,Bronze,273.88
SESS_007348,1,18.6,2,0.0,45,1390.40359,0.017021277,0.023262411,0.0,0.0,Jul,3,2,7,13,Returning_Visitor,True,False,Google_Ads,False,Bronze,146.51
SESS_007349,0,0.0,0,0.0,2,0.0,0.041666667500000004,0.0999770705,0.0,0.0,Aug,1,1,3,1,Returning_Visitor,False,False,Organico,True,Silver,25.56
SESS_007350,1,36.3,0,0.0,1,0.0,0.041666667500000004,0.093333333,0.0,0.0,Sep,3,2,3,6,Returning_Visitor,False,True,Organico,False,Gold,91.78
SESS_007351,4,184.3666667,0,0.0,3,52.26666667,0.0,0.021212121,0.0,0.0,Oct,3,2,1,5,Returning_Visitor,False,False,Organico,False,Silver,59.69
SESS_007352,0,0.0,3,0.0,22,583.0933333,0.0,0.015942029,0.0,0.0,Sep,1,1,3,1,Returning_Visitor,False,True,Organico,True,Bronze,26.74
SESS_007353,0,0.0,0,0.0,2,35.2,0.0,0.0999770705,0.0,0.0,June,2,2,2,3,Returning_Visitor,True,False,Influencer,False,Bronze,290.01
SESS_007354,1,18.2,0,0.0,0,0.0,0.0,0.066666667,0.0,0.0,Oct,2,4,1,5,New_Visitor,False,False,Email_Marketing,False,Silver,360.23
SESS_007355,8,185.0,0,0.0,12,368.9,0.00625,0.02375,0.0,0.0,Oct,3,2,1,13,Returning_Visitor,True,False,Google_Ads,True,Gold,58.59
SESS_007356,1,15.2,2,0.0,52,3019.805397,0.0,0.002724518,0.0,0.0,Nov,2,6,1,1,Returning_Visitor,False,False,Google_Ads,True,Silver,288.35
SESS_007357,19,236.75,2,0.0,27,1171.471429,0.0,0.019152047,0.0,0.0,Nov,2,5,1,5,Returning_Visitor,False,False,Email_Marketing,False,Silver,52.11
SESS_007358,0,0.0,0,0.0,2,0.0,0.041666667500000004,0.0999770705,0.0,0.0,June,2,2,2,3,Returning_Visitor,False,False,Organico,True,Bronze,32.85
SESS_007359,4,131.1,0,0.0,13,777.05,0.0,0.003921569,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,False,Organico,False,Bronze,506.69
SESS_007360,2,124.0,0,0.0,2,112.8,0.0,0.025,0.0,0.0,Aug,2,2,1,1,New_Visitor,False,False,Email_Marketing,True,Bronze,65.67
SESS_007361,2,17.0,0,0.0,6,35.2,0.025,0.075,0.0,0.0,Aug,2,2,7,1,Returning_Visitor,False,False,Google_Ads,False,Bronze,31.05
SESS_007362,3,100.92,0,0.0,9,168.02,0.0,0.045454545,0.0,0.0,Oct,3,2,1,1,Returning_Visitor,True,False,Redes_Sociales,False,Bronze,404.81
SESS_007363,11,236.75,2,0.0,49,1758.25,0.0,0.020562771,0.0,0.0,Sep,2,5,4,1,Returning_Visitor,False,True,Redes_Sociales,True,Silver,141.7
SESS_007364,0,0.0,0,0.0,20,381.0,0.041666667500000004,0.075,0.0,0.0,June,1,1,2,3,Returning_Visitor,False,False,Redes_Sociales,False,Silver,74.66
SESS_007365,4,95.8,2,0.0,14,380.2666667,0.0,0.011111111,0.0,0.0,Oct,2,4,7,2,New_Visitor,False,False,Organico,False,Bronze,57.86
SESS_007366,2,182.4,1,0.0,19,555.4,0.027272727,0.053030303,0.0,0.0,Oct,3,2,1,2,Returning_Visitor,False,False,Organico,False,Gold,117.05
SESS_007367,1,7.0,0,0.0,24,445.4333333,0.017391304,0.02173913,0.0,0.0,Aug,1,1,4,3,Returning_Visitor,True,False,Organico,False,Bronze,74.1
SESS_007368,2,41.2,0,0.0,51,820.4833333,0.0,0.008627451,0.0,0.0,Oct,4,1,1,1,Returning_Visitor,False,False,Redes_Sociales,False,Silver,174.54
SESS_007369,2,28.2,0,0.0,16,312.2,0.033333333,0.048148148,0.0,0.0,Oct,2,2,1,1,Returning_Visitor,False,False,Influencer,False,Silver,65.04
SESS_007370,1,5.0,0,0.0,7,1252.766667,0.025,0.021428571,0.0,0.0,Sep,1,2,7,4,Returning_Visitor,False,False,Influencer,False,Gold,18.74
SESS_007371,2,209.5,0,0.0,102,2436.287879,0.041666667500000004,0.060539216,0.0,0.0,Oct,3,2,1,13,Returning_Visitor,False,False,Organico,True,Gold,116.55
SESS_007372,3,204.4,0,0.0,4,117.0,0.0,0.028571429,0.0,0.0,Nov,2,2,6,2,New_Visitor,False,False,Redes_Sociales,False,Silver,375.73
SESS_007373,4,46.4,0,0.0,5,61.4,0.0,0.014285714,0.0,0.0,Oct,2,2,4,4,New_Visitor,False,False,Google_Ads,False,Bronze,8.53
SESS_007374,4,45.4,0,0.0,14,339.0,0.0,0.010526316,0.0,0.0,Jul,2,2,1,5,New_Visitor,False,False,Redes_Sociales,True,Silver,139.93
SESS_007375,2,27.2,0,0.0,62,976.3333333,0.009375,0.015625,0.0,0.0,Nov,2,5,7,1,Returning_Visitor,False,False,Google_Ads,False,Gold,224.05
SESS_007376,1,45.4,0,0.0,15,114.9,0.0,0.025,0.0,0.0,Jul,2,2,3,4,New_Visitor,False,False,Organico,False,Bronze,89.09
SESS_007377,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.0999770705,0.0,0.0,June,1,8,3,4,Returning_Visitor,True,False,Organico,False,Silver,186.99
SESS_007378,0,0.0,0,0.0,33,1985.933333,0.0,0.02969697,0.0,0.0,Jul,2,2,1,2,Returning_Visitor,False,False,Influencer,True,Bronze,192.48
SESS_007379,4,47.8,0,0.0,7,183.0,0.018181818,0.072727273,0.0,0.0,Jul,3,3,3,4,Returning_Visitor,False,False,Google_Ads,False,Silver,4.88
SESS_007380,1,23.2,0,0.0,24,704.5666667,0.0,0.011538462,0.0,0.0,Aug,2,2,2,1,Returning_Visitor,False,False,Google_Ads,False,Bronze,206.0
SESS_007381,3,80.5,0,0.0,62,2337.196667,0.008196721,0.023911007,0.0,0.0,Aug,2,2,5,1,Returning_Visitor,False,False,Google_Ads,False,Silver,7.44
SESS_007382,4,124.7,5,0.0,11,577.6,0.010526316,0.010526316,0.0,0.0,June,3,2,3,2,New_Visitor,False,False,Google_Ads,True,Bronze,224.49
SESS_007383,4,155.0,0,0.0,31,2130.693837,0.025,0.032482778,0.0,0.0,Nov,3,2,8,3,Returning_Visitor,False,False,Influencer,False,Bronze,308.78
SESS_007384,0,0.0,0,0.0,7,96.0,0.0,0.025,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,True,Organico,False,Bronze,25.74
SESS_007385,4,236.75,0,0.0,7,107.6,0.0,0.011111111,0.0,0.0,Aug,1,1,2,5,New_Visitor,False,False,Organico,False,Silver,45.6
SESS_007386,7,148.6,3,0.0,8,144.9,0.0,0.021052632,0.0,0.0,Sep,2,2,1,2,Returning_Visitor,False,True,Redes_Sociales,True,Gold,207.84
SESS_007387,6,83.4,1,0.0,34,970.6266667,0.008823529,0.014313725,0.0,0.0,Nov,1,1,6,2,Returning_Visitor,False,False,Google_Ads,False,Bronze,216.73
SESS_007388,0,0.0,0,0.0,104,3403.3869049999994,0.006213018,0.035602227,0.0,0.0,Jul,2,2,1,1,Returning_Visitor,False,False,Organico,False,Bronze,210.16
SESS_007389,0,0.0,0,0.0,23,798.3,0.026086957,0.047826087,0.0,0.0,Aug,2,2,5,1,Returning_Visitor,False,False,Organico,False,Silver,23.57
SESS_007390,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.0999770705,0.0,0.0,Nov,3,2,4,1,New_Visitor,False,False,Organico,False,Silver,113.66
SESS_007391,0,0.0,0,0.0,6,286.2,0.0,0.022222222,0.0,0.0,Aug,2,2,6,1,Returning_Visitor,False,False,Organico,False,Bronze,203.65
SESS_007392,9,228.2,1,0.0,7,186.4,0.02,0.03,0.0,0.0,Nov,2,2,1,20,Returning_Visitor,False,False,Organico,False,Silver,75.63
SESS_007393,4,236.75,0,0.0,4,144.6,0.0,0.014285714,0.0,0.0,Oct,3,2,1,2,Returning_Visitor,False,False,Organico,False,Gold,141.62
SESS_007394,7,140.5733333,1,0.0,43,1912.751905,0.008333333,0.007777778,0.0,0.0,Nov,3,2,6,5,Returning_Visitor,False,False,Email_Marketing,False,Bronze,242.26
SESS_007395,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.0999770705,0.0,0.0,Aug,2,2,1,3,Returning_Visitor,False,False,Redes_Sociales,False,Bronze,23.15
SESS_007396,3,31.2,1,0.0,13,134.45,0.0,0.0125,0.0,0.0,Nov,2,2,6,2,New_Visitor,False,False,Redes_Sociales,False,Bronze,522.88
SESS_007397,0,0.0,0,0.0,53,2121.311111,0.020754717,0.060754717,0.0,0.0,June,2,2,1,1,Returning_Visitor,False,False,Google_Ads,False,Gold,155.82
SESS_007398,6,229.0,2,0.0,71,2576.432121,0.01027027,0.045526366,0.0,0.0,Oct,1,1,2,1,Returning_Visitor,True,False,Google_Ads,False,Gold,57.72
SESS_007399,4,68.4,0,0.0,14,337.5333333,0.0,0.023529412,0.0,0.0,Aug,2,2,7,2,New_Visitor,False,False,Influencer,False,Silver,27.91
SESS_007400,7,165.1,0,0.0,63,1422.103333,0.0,0.008766234,0.0,0.0,June,4,2,2,3,Returning_Visitor,False,False,Redes_Sociales,True,Platinum,83.1
SESS_007401,1,15.2,0,0.0,30,515.5333333,0.0,0.016666667,0.0,0.0,Sep,2,2,1,2,Returning_Visitor,False,False,Google_Ads,False,Bronze,51.42
SESS_007402,1,18.2,0,0.0,44,1310.5,0.041666667500000004,0.065925926,0.0,0.0,Oct,2,2,1,13,Returning_Visitor,False,False,Organico,False,Silver,14.83
SESS_007403,0,0.0,0,0.0,12,460.2,0.041666667500000004,0.0999770705,0.0,0.0,Jul,2,2,6,4,Returning_Visitor,False,False,Google_Ads,False,Silver,396.17
SESS_007404,0,0.0,3,0.0,27,393.3,0.0,0.006666667,0.0,0.0,Sep,2,2,1,4,Returning_Visitor,False,True,Google_Ads,False,Gold,93.59
SESS_007405,0,0.0,0,0.0,14,390.9,0.013333333,0.066666667,0.0,0.0,Aug,2,2,6,3,Returning_Visitor,False,False,Google_Ads,True,Silver,8.79
SESS_007406,4,236.75,3,0.0,16,379.3,0.021212121,0.057575758,0.0,0.0,Oct,7,1,1,3,Returning_Visitor,False,False,Organico,True,Bronze,91.95
SESS_007407,3,145.2,0,0.0,11,1646.366667,0.0,0.027777778,0.0,0.0,June,2,2,2,1,Returning_Visitor,False,False,Influencer,False,Bronze,165.33
SESS_007408,14,236.75,2,0.0,31,835.71,0.0,0.007317073,0.0,0.0,Nov,2,2,7,2,Returning_Visitor,False,True,Email_Marketing,False,Bronze,91.86
SESS_007409,0,0.0,0,0.0,10,150.8666667,0.0,0.02,0.0,0.0,Sep,1,1,6,2,Returning_Visitor,False,False,Email_Marketing,False,Gold,33.09
SESS_007410,0,0.0,0,0.0,27,652.7,0.0,0.02962963,0.0,0.0,Jul,2,2,7,1,Returning_Visitor,True,False,Organico,False,Bronze,135.96
SESS_007411,0,0.0,0,0.0,3,62.4,0.0,0.05,0.0,0.0,Aug,1,1,8,3,New_Visitor,False,True,Redes_Sociales,False,Silver,81.88
SESS_007412,6,44.4,1,0.0,38,2001.7,0.006342495,0.030232558,0.0,0.0,June,2,2,2,3,Returning_Visitor,False,False,Email_Marketing,False,Bronze,267.56
SESS_007413,4,75.86666667,0,0.0,72,1822.866667,0.006756757,0.024774775,0.0,0.0,June,2,2,7,1,Returning_Visitor,False,False,Organico,False,Bronze,489.84
SESS_007414,1,68.6,0,0.0,73,2265.492857,0.011111111,0.00716821,0.0,0.0,Nov,3,2,3,13,Returning_Visitor,False,False,Email_Marketing,False,Bronze,7.97
SESS_007415,4,47.3,1,0.0,32,1870.966667,0.0,0.037037037,0.0,0.0,Aug,2,2,9,2,Returning_Visitor,False,False,Email_Marketing,False,Silver,53.58
SESS_007416,3,180.4,0,0.0,12,2646.4,0.041666667500000004,0.052380952,0.0,0.0,Oct,2,2,2,20,Returning_Visitor,False,False,Redes_Sociales,False,Bronze,27.52
SESS_007417,2,172.4,3,0.0,15,569.4933333,0.0,0.025,0.0,0.0,Sep,2,2,1,2,Returning_Visitor,True,False,Organico,False,Bronze,63.23
SESS_007418,23,236.75,5,0.0,88,1839.098106,0.015758703,0.031587556,0.0,0.0,Aug,3,2,3,2,Returning_Visitor,True,False,Redes_Sociales,False,Bronze,135.27
SESS_007419,2,210.6,0,0.0,4,97.6,0.0,0.016666667,0.0,0.0,Nov,3,2,7,6,New_Visitor,True,False,Google_Ads,True,Gold,92.2
SESS_007420,2,152.2,0,0.0,28,494.88,0.0,0.013793103,0.0,0.0,Sep,1,8,7,1,New_Visitor,False,False,Organico,True,Silver,179.86
SESS_007421,1,15.2,0,0.0,11,201.6333333,0.005555556,0.05,0.0,0.0,June,2,2,5,2,Returning_Visitor,False,True,Organico,True,Silver,47.19
SESS_007422,8,236.75,1,0.0,12,309.7,0.011764706,0.014705882,0.0,0.0,Sep,3,2,1,4,Returning_Visitor,False,False,Organico,False,Gold,109.4
SESS_007423,3,167.0,0,0.0,42,1246.12,0.0,0.008888889,0.0,0.0,Aug,2,4,1,3,Returning_Visitor,False,False,Organico,False,Silver,36.63
SESS_007424,3,40.2,0,0.0,3,41.3,0.0,0.011111111,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,True,False,Google_Ads,False,Silver,662.03
